count,country_1,lin,sum,percentage,month
3,Finland,B.1.617.1,627,0.4784688995215311,2021-05
2,Finland,B.1.393,627,0.3189792663476874,2021-05
29,Finland,B.1.351,627,4.625199362041467,2021-05
1,Finland,P.1,627,0.1594896331738437,2021-05
2,Finland,B.1.1.523,627,0.3189792663476874,2021-05
3,Finland,B.1.1.397,627,0.4784688995215311,2021-05
1,Finland,B.1.1.317,627,0.1594896331738437,2021-05
1,Finland,B.1.1.161,627,0.1594896331738437,2021-05
1,Finland,B.1.1,627,0.1594896331738437,2021-05
1,Finland,B.1,627,0.1594896331738437,2021-05
464,Finland,B.1.1.7,627,74.00318979266348,2021-05
144,France,B.1.617.2,6897,2.0878642888212267,2021-05
6,France,B.1.617.1,6897,0.08699434536755112,2021-05
1,France,B.1.605,6897,0.01449905756125852,2021-05
2,France,B.1.597,6897,0.02899811512251704,2021-05
1,France,B.1.474,6897,0.01449905756125852,2021-05
144,France,B.1.525,6897,2.0878642888212267,2021-05
29,France,B.1.619,6897,0.420472669276497,2021-05
2,France,B.1.427,6897,0.02899811512251704,2021-05
3,France,B.1.36.36,6897,0.04349717268377556,2021-05
1,France,B.1.526,6897,0.01449905756125852,2021-05
35,France,B.1.620,6897,0.5074670146440481,2021-05
3,France,B.1.629,6897,0.04349717268377556,2021-05
1,France,B.1.626,6897,0.01449905756125852,2021-05
1,France,C.16,6897,0.01449905756125852,2021-05
8,France,C.36,6897,0.11599246049006816,2021-05
22,France,C.36.3,6897,0.3189792663476874,2021-05
7,France,C.37,6897,0.10149340292880964,2021-05
199,France,None,6897,2.885312454690445,2021-05
60,France,P.1,6897,0.8699434536755112,2021-05
13,France,P.1.1,6897,0.18848774829636072,2021-05
1,France,W.1,6897,0.01449905756125852,2021-05
1,France,B.1.36.10,6897,0.01449905756125852,2021-05
1,France,B.1.621,6897,0.01449905756125852,2021-05
2,France,B.1.351.3,6897,0.02899811512251704,2021-05
84,France,B.1,6897,1.2179208351457156,2021-05
445,France,B.1.351,6897,6.452080614760041,2021-05
1,France,A.21,6897,0.01449905756125852,2021-05
1,France,A.29,6897,0.01449905756125852,2021-05
2,France,AV.1,6897,0.02899811512251704,2021-05
4,France,AY.1,6897,0.05799623024503408,2021-05
1,France,B,6897,0.01449905756125852,2021-05
101,France,B.1.351.2,6897,1.4644048136871102,2021-05
5,France,B.1.1.1,6897,0.0724952878062926,2021-05
1,France,B.1.1.10,6897,0.01449905756125852,2021-05
2,France,B.1.1.241,6897,0.02899811512251704,2021-05
4,France,B.1.1.29,6897,0.05799623024503408,2021-05
18,France,B.1.1.318,6897,0.26098303610265333,2021-05
34,France,B.1.1,6897,0.4929679570827896,2021-05
3,France,B.1.1.420,6897,0.04349717268377556,2021-05
1,France,B.1.1.519,6897,0.01449905756125852,2021-05
1,France,B.1.1.523,6897,0.01449905756125852,2021-05
2,France,B.1.1.525,6897,0.02899811512251704,2021-05
5444,France,B.1.1.7,6897,78.93286936349138,2021-05
30,France,B.1.160,6897,0.4349717268377556,2021-05
10,France,B.1.177,6897,0.1449905756125852,2021-05
7,France,B.1.214.2,6897,0.10149340292880964,2021-05
1,France,B.1.214.3,6897,0.01449905756125852,2021-05
7,France,B.1.221,6897,0.10149340292880964,2021-05
1,France,B.1.1.385,6897,0.01449905756125852,2021-05
76,French Guiana,P.1,85,89.41176470588236,2021-05
9,French Guiana,B.1.1.7,85,10.588235294117647,2021-05
1,Gabon,B.1.1,16,6.25,2021-05
12,Gabon,B.1.1.318,16,75.0,2021-05
1,Gabon,B.1.1.7,16,6.25,2021-05
2,Gabon,B.1.620,16,12.5,2021-05
1,Gambia,B.1,11,9.090909090909092,2021-05
2,Gambia,B.1.1.318,11,18.181818181818183,2021-05
2,Gambia,B.1.247,11,18.181818181818183,2021-05
4,Gambia,B.1.617.2,11,36.36363636363637,2021-05
2,Gambia,None,11,18.181818181818183,2021-05
1,Georgia,B.1.351,13,7.6923076923076925,2021-05
4,Georgia,B.1.617.2,13,30.76923076923077,2021-05
3,Georgia,B.1.1,13,23.076923076923077,2021-05
5,Georgia,B.1.1.141,13,38.46153846153847,2021-05
3,Germany,B.1.258,26518,0.011313070367297685,2021-05
4,Germany,B.1.575.1,26518,0.01508409382306358,2021-05
1,Germany,B.1.575,26518,0.003771023455765895,2021-05
14,Germany,B.1.526,26518,0.052794328380722524,2021-05
171,Germany,B.1.525,26518,0.644845010935968,2021-05
1,Germany,B.1.456,26518,0.003771023455765895,2021-05
1,Germany,B.1.429,26518,0.003771023455765895,2021-05
4,Germany,B.1.36.36,26518,0.01508409382306358,2021-05
7,Germany,B.1.36.24,26518,0.026397164190361262,2021-05
34,Germany,B.1.617.1,26518,0.12821479749604042,2021-05
1,Germany,B.1.36,26518,0.003771023455765895,2021-05
4,Germany,B.1.351.3,26518,0.01508409382306358,2021-05
7,Germany,B.1.351.2,26518,0.026397164190361262,2021-05
382,Germany,B.1.351,26518,1.4405309601025718,2021-05
4,Germany,B.1.258.17,26518,0.01508409382306358,2021-05
2,Germany,B.1.258.14,26518,0.00754204691153179,2021-05
2,Germany,B.1.221,26518,0.00754204691153179,2021-05
2,Germany,B.1.36.10,26518,0.00754204691153179,2021-05
742,Germany,B.1.617.2,26518,2.798099404178294,2021-05
15,Germany,B.1.620,26518,0.05656535183648843,2021-05
1,Germany,B.1.218,26518,0.003771023455765895,2021-05
8,Germany,R.1,26518,0.03016818764612716,2021-05
1,Germany,P.3,26518,0.003771023455765895,2021-05
157,Germany,P.1.1,26518,0.5920506825552455,2021-05
119,Germany,P.1,26518,0.44875179123614145,2021-05
3,Germany,None,26518,0.011313070367297685,2021-05
2,Germany,L.3,26518,0.00754204691153179,2021-05
65,Germany,B.1.619,26518,0.24511652462478314,2021-05
34,Germany,C.37,26518,0.12821479749604042,2021-05
81,Germany,C.36.3,26518,0.3054528999170375,2021-05
33,Germany,C.36,26518,0.12444377404027454,2021-05
2,Germany,C.16,26518,0.00754204691153179,2021-05
1,Germany,B.1.626,26518,0.003771023455765895,2021-05
1,Germany,B.1.625,26518,0.003771023455765895,2021-05
1,Germany,B.1.621.1,26518,0.003771023455765895,2021-05
4,Germany,B.1.621,26518,0.01508409382306358,2021-05
138,Germany,C.36.3.1,26518,0.5204012368956934,2021-05
1,Germany,B.1.214.3,26518,0.003771023455765895,2021-05
1,Germany,B.1.247,26518,0.003771023455765895,2021-05
1,Germany,B.1.2,26518,0.003771023455765895,2021-05
2,Germany,B.1.1.29,26518,0.00754204691153179,2021-05
1,Germany,B.1.1.28,26518,0.003771023455765895,2021-05
1,Germany,B.1.1.249,26518,0.003771023455765895,2021-05
1,Germany,B.1.1.141,26518,0.003771023455765895,2021-05
25,Germany,B.1.1.1,26518,0.09427558639414736,2021-05
28,Germany,B.1.1,26518,0.10558865676144505,2021-05
48,Germany,B.1,26518,0.18100912587676296,2021-05
1,Germany,B.1.1.306,26518,0.003771023455765895,2021-05
2,Germany,B,26518,0.00754204691153179,2021-05
1,Germany,AV.1,26518,0.003771023455765895,2021-05
1,Germany,AT.1,26518,0.003771023455765895,2021-05
1,Germany,AP.1,26518,0.003771023455765895,2021-05
1,Germany,AA.1,26518,0.003771023455765895,2021-05
2,Germany,A.28,26518,0.00754204691153179,2021-05
2,Germany,A.27,26518,0.00754204691153179,2021-05
2,Germany,A.2.5,26518,0.00754204691153179,2021-05
1,Germany,AY.1,26518,0.003771023455765895,2021-05
2,Germany,A,26518,0.00754204691153179,2021-05
11,Germany,B.1.1.317,26518,0.041481258013424845,2021-05
2,Germany,B.1.1.374,26518,0.00754204691153179,2021-05
1,Germany,B.1.177.87,26518,0.003771023455765895,2021-05
1,Germany,B.1.214.1,26518,0.003771023455765895,2021-05
11,Germany,B.1.177.86,26518,0.041481258013424845,2021-05
7,Germany,B.1.177.81,26518,0.026397164190361262,2021-05
1,Germany,B.1.177.7,26518,0.003771023455765895,2021-05
1,Germany,B.1.177.62,26518,0.003771023455765895,2021-05
6,Germany,B.1.177,26518,0.02262614073459537,2021-05
21,Germany,B.1.1.318,26518,0.0791914925710838,2021-05
3,Germany,B.1.160,26518,0.011313070367297685,2021-05
24222,Germany,B.1.1.7,26518,91.34173014556151,2021-05
1,Germany,B.1.1.525,26518,0.003771023455765895,2021-05
1,Germany,B.1.1.524,26518,0.003771023455765895,2021-05
46,Germany,B.1.1.523,26518,0.17346707896523117,2021-05
3,Germany,B.1.1.519,26518,0.011313070367297685,2021-05
1,Germany,B.1.1.420,26518,0.003771023455765895,2021-05
1,Germany,B.1.1.385,26518,0.003771023455765895,2021-05
1,Germany,B.1.1.83,26518,0.003771023455765895,2021-05
3,Ghana,B.1.525,61,4.918032786885246,2021-05
3,Ghana,B.1.617.2,61,4.918032786885246,2021-05
52,Ghana,B.1.1.318,61,85.24590163934425,2021-05
3,Ghana,B.1.1.7,61,4.918032786885246,2021-05
1,Greece,P.1.2,1910,0.052356020942408384,2021-05
4,Greece,C.36.3,1910,0.20942408376963353,2021-05
1,Greece,C.36,1910,0.052356020942408384,2021-05
1,Greece,B.1.617.2,1910,0.052356020942408384,2021-05
2,Greece,B.1.351.2,1910,0.10471204188481677,2021-05
1,Greece,B.1.221,1910,0.052356020942408384,2021-05
5,Greece,B.1.351.3,1910,0.2617801047120419,2021-05
1506,Greece,B.1.1.7,1910,78.84816753926701,2021-05
4,Greece,B.1.1.523,1910,0.20942408376963353,2021-05
1,Greece,B.1.1.51,1910,0.052356020942408384,2021-05
382,Greece,B.1.1.318,1910,20.0,2021-05
1,Greece,AD.2,1910,0.052356020942408384,2021-05
1,Greece,B.1.177,1910,0.052356020942408384,2021-05
35,Guadeloupe,B.1.1.7,40,87.5,2021-05
2,Guadeloupe,B.1.351,40,5.0,2021-05
3,Guadeloupe,B.1.617.2,40,7.5,2021-05
9,Guam,B.1.1.7,9,100.0,2021-05
1,Haiti,B.1.1.7,48,2.083333333333333,2021-05
47,Haiti,P.1,48,97.91666666666666,2021-05
1,Honduras,B.1.628,1,100.0,2021-05
2,Hong Kong,B.1.1.317,28,7.142857142857142,2021-05
3,Hong Kong,B.1.1.7,28,10.714285714285714,2021-05
11,Hong Kong,B.1.351,28,39.285714285714285,2021-05
8,Hong Kong,B.1.617.2,28,28.57142857142857,2021-05
2,Hong Kong,B.1.620,28,7.142857142857142,2021-05
2,Hong Kong,B.1.628,28,7.142857142857142,2021-05
6,India,B.1.36.10,4868,0.12325390304026293,2021-05
3,India,B.1.36.29,4868,0.061626951520131465,2021-05
1,India,P.1,4868,0.020542317173377157,2021-05
11,India,B.1.525,4868,0.22596548890714874,2021-05
1,India,B.1.590,4868,0.020542317173377157,2021-05
1,India,B.1.605,4868,0.020542317173377157,2021-05
3,India,B.1.617.3,4868,0.061626951520131465,2021-05
4363,India,B.1.617.2,4868,89.62612982744453,2021-05
3,India,B.1.351.2,4868,0.061626951520131465,2021-05
2,India,B.1.620,4868,0.041084634346754315,2021-05
1,India,B.6,4868,0.020542317173377157,2021-05
1,India,C.36,4868,0.020542317173377157,2021-05
148,India,None,4868,3.0402629416598193,2021-05
113,India,B.1.617.1,4868,2.3212818405916185,2021-05
13,India,B.1.351,4868,0.26705012325390304,2021-05
11,India,B.1.36.36,4868,0.22596548890714874,2021-05
1,India,B.1.247,4868,0.020542317173377157,2021-05
1,India,B.1.323,4868,0.020542317173377157,2021-05
1,India,A,4868,0.020542317173377157,2021-05
7,India,AY.1,4868,0.1437962202136401,2021-05
4,India,AY.3,4868,0.08216926869350863,2021-05
3,India,B,4868,0.061626951520131465,2021-05
63,India,B.1,4868,1.2941659819227609,2021-05
1,India,A.28,4868,0.020542317173377157,2021-05
1,India,B.1.1.1,4868,0.020542317173377157,2021-05
1,India,B.1.1.318,4868,0.020542317173377157,2021-05
1,India,B.1.1.33,4868,0.020542317173377157,2021-05
1,India,B.1.1.419,4868,0.020542317173377157,2021-05
80,India,B.1.1.7,4868,1.6433853738701727,2021-05
1,India,B.1.229,4868,0.020542317173377157,2021-05
21,India,B.1.1,4868,0.43138866064092024,2021-05
12,Indonesia,B.1.470,365,3.287671232876712,2021-05
1,Indonesia,B.1.474,365,0.273972602739726,2021-05
1,Indonesia,B.1.524,365,0.273972602739726,2021-05
1,Indonesia,B.1.525,365,0.273972602739726,2021-05
1,Indonesia,B.1.620,365,0.273972602739726,2021-05
150,Indonesia,B.1.617.2,365,41.0958904109589,2021-05
1,Indonesia,B.1.617.3,365,0.273972602739726,2021-05
5,Indonesia,None,365,1.36986301369863,2021-05
119,Indonesia,B.1.466.2,365,32.602739726027394,2021-05
2,Indonesia,B.1.595,365,0.547945205479452,2021-05
3,Indonesia,B.1.459,365,0.821917808219178,2021-05
1,Indonesia,B.1.351.2,365,0.273972602739726,2021-05
22,Indonesia,B.1.441,365,6.027397260273973,2021-05
1,Indonesia,B.1.456,365,0.273972602739726,2021-05
6,Indonesia,B.1,365,1.643835616438356,2021-05
1,Indonesia,B.1.1,365,0.273972602739726,2021-05
5,Indonesia,B.1.1.419,365,1.36986301369863,2021-05
23,Indonesia,B.1.1.7,365,6.301369863013699,2021-05
1,Indonesia,AU.2,365,0.273972602739726,2021-05
1,Indonesia,B.1.346,365,0.273972602739726,2021-05
4,Indonesia,B.1.351,365,1.095890410958904,2021-05
1,Indonesia,B.1.427,365,0.273972602739726,2021-05
3,Indonesia,B.1.160,365,0.821917808219178,2021-05
2,Iran,B.1.1.7,3,66.66666666666666,2021-05
1,Iran,B.1.617.2,3,33.33333333333333,2021-05
3,Iraq,None,3,100.0,2021-05
118,Ireland,B.1.617.1,4652,2.536543422184007,2021-05
1,Ireland,P.1,4652,0.021496130696474634,2021-05
288,Ireland,None,4652,6.190885640584694,2021-05
21,Ireland,C.36.3,4652,0.45141874462596737,2021-05
1,Ireland,B.1.620,4652,0.021496130696474634,2021-05
155,Ireland,B.1.617.2,4652,3.3319002579535684,2021-05
1,Ireland,B.1.526,4652,0.021496130696474634,2021-05
4,Ireland,B.1.1.161,4652,0.08598452278589853,2021-05
1,Ireland,B.1.177.54,4652,0.021496130696474634,2021-05
3955,Ireland,B.1.1.7,4652,85.01719690455718,2021-05
71,Ireland,B.1.1.318,4652,1.526225279449699,2021-05
3,Ireland,B.1.1,4652,0.0644883920894239,2021-05
5,Ireland,B.1,4652,0.10748065348237318,2021-05
28,Ireland,B.1.525,4652,0.6018916595012898,2021-05
6,Israel,P.1,452,1.3274336283185841,2021-05
25,Israel,C.37,452,5.530973451327434,2021-05
7,Israel,C.36.3,452,1.5486725663716814,2021-05
42,Israel,B.1.617.2,452,9.29203539823009,2021-05
12,Israel,B.1.525,452,2.6548672566371683,2021-05
1,Israel,B.1.36.8,452,0.22123893805309736,2021-05
6,Israel,B.1.351,452,1.3274336283185841,2021-05
31,Israel,None,452,6.8584070796460175,2021-05
2,Israel,B.1.1.523,452,0.4424778761061947,2021-05
1,Israel,B.1.1.50,452,0.22123893805309736,2021-05
1,Israel,B.1.1.318,452,0.22123893805309736,2021-05
2,Israel,B.1.1.317,452,0.4424778761061947,2021-05
1,Israel,B.1.1,452,0.22123893805309736,2021-05
2,Israel,B.1,452,0.4424778761061947,2021-05
313,Israel,B.1.1.7,452,69.24778761061947,2021-05
1,Italy,B.1.499,4622,0.021635655560363478,2021-05
349,Italy,P.1.1,4622,7.550843790566854,2021-05
53,Italy,B.1.525,4622,1.1466897446992645,2021-05
3,Italy,B.1.526,4622,0.06490696668109044,2021-05
4,Italy,B.1.617.1,4622,0.08654262224145391,2021-05
238,Italy,B.1.617.2,4622,5.149286023366508,2021-05
5,Italy,B.1.620,4622,0.10817827780181738,2021-05
8,Italy,B.1.621,4622,0.17308524448290782,2021-05
3,Italy,C.11,4622,0.06490696668109044,2021-05
5,Italy,B.1.629,4622,0.10817827780181738,2021-05
2,Italy,C.36,4622,0.043271311120726956,2021-05
43,Italy,C.36.3,4622,0.9303331890956297,2021-05
2,Italy,C.37,4622,0.043271311120726956,2021-05
59,Italy,None,4622,1.2765036780614452,2021-05
178,Italy,P.1,4622,3.851146689744699,2021-05
1,Italy,B.1.427,4622,0.021635655560363478,2021-05
2,Italy,B.1.621.1,4622,0.043271311120726956,2021-05
1,Italy,B.1.411,4622,0.021635655560363478,2021-05
2,Italy,B.1.221,4622,0.043271311120726956,2021-05
9,Italy,B.1.351,4622,0.19472090004327133,2021-05
10,Italy,B.1.351.3,4622,0.21635655560363476,2021-05
2,Italy,A.2.5.2,4622,0.043271311120726956,2021-05
4,Italy,B.1.1,4622,0.08654262224145391,2021-05
1,Italy,B.1.1.1,4622,0.021635655560363478,2021-05
1,Italy,B.1.1.28,4622,0.021635655560363478,2021-05
13,Italy,B.1.1.318,4622,0.28126352228472523,2021-05
1,Italy,B.1.1.39,4622,0.021635655560363478,2021-05
12,Italy,B.1.1.420,4622,0.2596278667243618,2021-05
12,Italy,B.1,4622,0.2596278667243618,2021-05
3570,Italy,B.1.1.7,4622,77.23929035049763,2021-05
16,Italy,B.1.177,4622,0.34617048896581565,2021-05
1,Italy,B.1.177.52,4622,0.021635655560363478,2021-05
1,Italy,B.1.177.72,4622,0.021635655560363478,2021-05
2,Italy,B.1.177.83,4622,0.043271311120726956,2021-05
2,Italy,B.1.258.14,4622,0.043271311120726956,2021-05
4,Italy,B.1.1.519,4622,0.08654262224145391,2021-05
2,Italy,B.1.258.17,4622,0.043271311120726956,2021-05
1,Japan,B.1.2,11613,0.008611039352449841,2021-05
3,Japan,B.1.346,11613,0.025833118057349523,2021-05
10,Japan,B.1.351,11613,0.08611039352449841,2021-05
2,Japan,B.1.351.3,11613,0.017222078704899682,2021-05
1,Japan,B.1.526,11613,0.008611039352449841,2021-05
3,Japan,B.1.617.1,11613,0.025833118057349523,2021-05
6,Japan,C.36.3,11613,0.051666236114699046,2021-05
1,Japan,B.1.619,11613,0.008611039352449841,2021-05
10,Japan,P.1,11613,0.08611039352449841,2021-05
1,Japan,P.3,11613,0.008611039352449841,2021-05
880,Japan,R.1,11613,7.57771463015586,2021-05
10244,Japan,B.1.1.7,11613,88.21148712649617,2021-05
1,Japan,B.1.617.3,11613,0.008611039352449841,2021-05
1,Japan,B.1.1.46,11613,0.008611039352449841,2021-05
240,Japan,B.1.617.2,11613,2.066649444587962,2021-05
1,Japan,B.1.1.322,11613,0.008611039352449841,2021-05
1,Japan,A.2.5.2,11613,0.008611039352449841,2021-05
3,Japan,B.1.1,11613,0.025833118057349523,2021-05
2,Japan,B.1.1.10,11613,0.017222078704899682,2021-05
1,Japan,B.1.1.171,11613,0.008611039352449841,2021-05
37,Japan,B.1.1.214,11613,0.3186084560406441,2021-05
39,Japan,AY.1,11613,0.3358305347455438,2021-05
1,Japan,B.1.1.282,11613,0.008611039352449841,2021-05
26,Japan,B.1.1.220,11613,0.22388702316369588,2021-05
1,Japan,B.1.1.318,11613,0.008611039352449841,2021-05
93,Japan,B.1.1.377,11613,0.8008266597778351,2021-05
1,Japan,B.1.1.298,11613,0.008611039352449841,2021-05
2,Japan,B.1.1.284,11613,0.017222078704899682,2021-05
1,Japan,B.1.1.305,11613,0.008611039352449841,2021-05
1,Jordan,B.1.1.7,2,50.0,2021-05
1,Jordan,C.36.3,2,50.0,2021-05
1,Kazakhstan,None,1,100.0,2021-05
83,Kenya,B.1.1.7,130,63.84615384615384,2021-05
22,Kenya,B.1.351,130,16.923076923076923,2021-05
1,Kenya,B.1.617.1,130,0.7692307692307693,2021-05
24,Kenya,B.1.617.2,130,18.461538461538463,2021-05
1,Kosovo,B.1.617.2,13,7.6923076923076925,2021-05
12,Kosovo,B.1.1.7,13,92.3076923076923,2021-05
2,Kuwait,B.1.617.2,7,28.57142857142857,2021-05
3,Kuwait,B.1.1.7,7,42.857142857142854,2021-05
2,Kuwait,B.1.525,7,28.57142857142857,2021-05
2,Latvia,C.36,919,0.2176278563656148,2021-05
9,Latvia,C.36.3,919,0.9793253536452665,2021-05
1,Latvia,B.1.617.3,919,0.1088139281828074,2021-05
22,Latvia,B.1.617.2,919,2.3939064200217626,2021-05
9,Latvia,B.1.177.60,919,0.9793253536452665,2021-05
1,Latvia,B.1.351,919,0.1088139281828074,2021-05
1,Latvia,B.1.1.523,919,0.1088139281828074,2021-05
2,Latvia,B.1.1.374,919,0.2176278563656148,2021-05
1,Latvia,B.1.1.317,919,0.1088139281828074,2021-05
1,Latvia,B.1.1.272,919,0.1088139281828074,2021-05
6,Latvia,B.1.1.141,919,0.6528835690968444,2021-05
864,Latvia,B.1.1.7,919,94.0152339499456,2021-05
1,Lebanon,B.1.1.7,1,100.0,2021-05
2,Libya,B.1.525,2,100.0,2021-05
37,Lithuania,B.1.620,3122,1.185137732222934,2021-05
2,Lithuania,B.1.617.2,3122,0.06406149903907751,2021-05
2,Lithuania,C.36,3122,0.06406149903907751,2021-05
13,Lithuania,B.1.400,3122,0.4163997437540038,2021-05
12,Lithuania,None,3122,0.38436899423446513,2021-05
2,Lithuania,P.1,3122,0.06406149903907751,2021-05
10,Lithuania,C.36.3,3122,0.3203074951953876,2021-05
3,Lithuania,B.1.36.36,3122,0.09609224855861628,2021-05
6,Lithuania,B.1.526,3122,0.19218449711723257,2021-05
24,Lithuania,B.1.177.60,3122,0.7687379884689303,2021-05
5,Lithuania,B.1.177,3122,0.1601537475976938,2021-05
2,Lithuania,B.1.343,3122,0.06406149903907751,2021-05
2990,Lithuania,B.1.1.7,3122,95.77194106342088,2021-05
3,Lithuania,B.1.1.523,3122,0.09609224855861628,2021-05
1,Lithuania,B.1.1.318,3122,0.032030749519538756,2021-05
1,Lithuania,B.1.1.1,3122,0.032030749519538756,2021-05
5,Lithuania,B.1.1,3122,0.1601537475976938,2021-05
4,Lithuania,B.1,3122,0.12812299807815503,2021-05
17,Luxembourg,R.1,917,1.8538713195201746,2021-05
11,Luxembourg,P.1.1,917,1.1995637949836424,2021-05
30,Luxembourg,P.1,917,3.271537622682661,2021-05
2,Luxembourg,C.36.3,917,0.21810250817884408,2021-05
4,Luxembourg,B.1.626,917,0.43620501635768816,2021-05
4,Luxembourg,B.1.619,917,0.43620501635768816,2021-05
50,Luxembourg,B.1.617.2,917,5.452562704471101,2021-05
59,Luxembourg,B.1.351,917,6.4340239912759,2021-05
25,Luxembourg,B.1.525,917,2.7262813522355507,2021-05
691,Luxembourg,B.1.1.7,917,75.35441657579062,2021-05
2,Luxembourg,B.1.1.519,917,0.21810250817884408,2021-05
20,Luxembourg,B.1.1.318,917,2.1810250817884405,2021-05
1,Luxembourg,B.1.1,917,0.10905125408942204,2021-05
1,Luxembourg,B.1.526,917,0.10905125408942204,2021-05
2,MAlta,B.1.1.7,2,100.0,2021-05
6,Malaysia,B.1.36,176,3.4090909090909087,2021-05
7,Malaysia,B.1.524,176,3.977272727272727,2021-05
40,Malaysia,B.1.466.2,176,22.727272727272727,2021-05
2,Malaysia,B.1.351.3,176,1.1363636363636365,2021-05
20,Malaysia,B.1.617.2,176,11.363636363636363,2021-05
12,Malaysia,B.1.160,176,6.8181818181818175,2021-05
1,Malaysia,B.1,176,0.5681818181818182,2021-05
25,Malaysia,AU.2,176,14.204545454545455,2021-05
63,Malaysia,B.1.351,176,35.79545454545455,2021-05
1,Malta,B.1.1.29,68,1.4705882352941175,2021-05
37,Malta,B.1.1.7,68,54.41176470588235,2021-05
3,Malta,B.1.525,68,4.411764705882353,2021-05
1,Malta,B.1.617.2,68,1.4705882352941175,2021-05
1,Malta,B.1.621.1,68,1.4705882352941175,2021-05
2,Malta,C.36.3,68,2.941176470588235,2021-05
19,Malta,P.1,68,27.941176470588236,2021-05
4,Malta,P.1.1,68,5.88235294117647,2021-05
12,Martinique,B.1.1.7,12,100.0,2021-05
21,Mauritius,B.1.1.318,23,91.30434782608695,2021-05
2,Mauritius,B.1.617.2,23,8.695652173913043,2021-05
1,Mayotte,B.1.1.7,1,100.0,2021-05
39,Mexico,B.1.427,3414,1.1423550087873462,2021-05
31,Mexico,B.1.429,3414,0.9080257762155829,2021-05
1,Mexico,B.1.411,3414,0.029291154071470416,2021-05
6,Mexico,B.1.441,3414,0.17574692442882248,2021-05
25,Mexico,B.1.526,3414,0.7322788517867604,2021-05
2,Mexico,B.1.596,3414,0.05858230814294083,2021-05
1,Mexico,B.1.617.1,3414,0.029291154071470416,2021-05
104,Mexico,B.1.617.2,3414,3.046280023432923,2021-05
40,Mexico,B.1.620,3414,1.1716461628588166,2021-05
7,Mexico,None,3414,0.2050380785002929,2021-05
2,Mexico,B.1.625,3414,0.05858230814294083,2021-05
11,Mexico,B.1.627,3414,0.3222026947861746,2021-05
80,Mexico,B.1.628,3414,2.3432923257176332,2021-05
1,Mexico,C.16,3414,0.029291154071470416,2021-05
29,Mexico,C.37,3414,0.849443468072642,2021-05
1,Mexico,D.2,3414,0.029291154071470416,2021-05
537,Mexico,P.1,3414,15.729349736379614,2021-05
112,Mexico,P.1.1,3414,3.2806092560046864,2021-05
2,Mexico,B.1.395,3414,0.05858230814294083,2021-05
47,Mexico,B.1.621,3414,1.3766842413591096,2021-05
1,Mexico,B.1.36.10,3414,0.029291154071470416,2021-05
1,Mexico,A.21,3414,0.029291154071470416,2021-05
1,Mexico,B.1.329,3414,0.029291154071470416,2021-05
14,Mexico,A.2.5,3414,0.4100761570005858,2021-05
1,Mexico,A.2.5.2,3414,0.029291154071470416,2021-05
1,Mexico,AP.1,3414,0.029291154071470416,2021-05
4,Mexico,B,3414,0.11716461628588166,2021-05
61,Mexico,B.1,3414,1.7867603983596954,2021-05
7,Mexico,B.1.351,3414,0.2050380785002929,2021-05
29,Mexico,B.1.1.222,3414,0.849443468072642,2021-05
2,Mexico,B.1.1.28,3414,0.05858230814294083,2021-05
5,Mexico,B.1.1.318,3414,0.14645577035735208,2021-05
14,Mexico,B.1.1,3414,0.4100761570005858,2021-05
1,Mexico,B.1.1.464,3414,0.029291154071470416,2021-05
3,Mexico,B.1.247,3414,0.08787346221441124,2021-05
1,Mexico,B.1.1.322,3414,0.029291154071470416,2021-05
2,Mexico,B.1.241,3414,0.05858230814294083,2021-05
2,Mexico,B.1.179,3414,0.05858230814294083,2021-05
8,Mexico,B.1.243,3414,0.23432923257176333,2021-05
2,Mexico,B.1.1.526,3414,0.05858230814294083,2021-05
2,Mexico,B.1.1.525,3414,0.05858230814294083,2021-05
1493,Mexico,B.1.1.519,3414,43.73169302870533,2021-05
681,Mexico,B.1.1.7,3414,19.947275922671352,2021-05
2,Moldova,B.1.1.7,2,100.0,2021-05
1,Monaco,B.1.617.2,1,100.0,2021-05
2,Myanmar,B.1.1.7,5,40.0,2021-05
2,Myanmar,B.1.617.1,5,40.0,2021-05
1,Myanmar,B.1.617.2,5,20.0,2021-05
9,Namibia,B.1.617.2,9,100.0,2021-05
1,Nepal,None,55,1.8181818181818181,2021-05
47,Nepal,B.1.617.2,55,85.45454545454545,2021-05
6,Nepal,AY.1,55,10.909090909090908,2021-05
1,Nepal,B.1.617.1,55,1.8181818181818181,2021-05
6,Netherlands,P.1.1,6775,0.0885608856088561,2021-05
1,Netherlands,C.37,6775,0.014760147601476016,2021-05
1,Netherlands,C.36.3.1,6775,0.014760147601476016,2021-05
9,Netherlands,C.36.3,6775,0.13284132841328414,2021-05
2,Netherlands,B.1.626,6775,0.029520295202952032,2021-05
19,Netherlands,B.1.621,6775,0.2804428044280443,2021-05
1,Netherlands,B.1.620,6775,0.014760147601476016,2021-05
125,Netherlands,B.1.617.2,6775,1.8450184501845017,2021-05
4,Netherlands,B.1.617.1,6775,0.059040590405904064,2021-05
2,Netherlands,B.1.525,6775,0.029520295202952032,2021-05
1,Netherlands,B.1.351.2,6775,0.014760147601476016,2021-05
162,Netherlands,P.1,6775,2.3911439114391144,2021-05
1,Netherlands,B.1.221,6775,0.014760147601476016,2021-05
2,Netherlands,B.1.214.2,6775,0.029520295202952032,2021-05
